customer_id,age,gender,city,customer_segment,campaign_id,campaign_channel,campaign_date,campaign_cost,impressions,clicks,conversions,revenue_generated,previous_purchases,days_since_last_purchase,click_through_rate,conversion_rate
CUST-00420,55,Female,Chicago,New,CMP-011,Affiliate,2025-10-10,27.92,9007,243,19,2004.91,0,345,0.026979016320639503,0.07818930041152264
CUST-00216,37,Male,Chicago,At Risk,CMP-001,Email,2025-01-15,20.3,8922,354,34,2112.82,0,109,0.03967720242098184,0.096045197740113
CUST-04920,38,Female,Atlanta,Loyal,CMP-006,SMS,2025-05-12,12.32,9225,931,124,22581.42,5,170,0.10092140921409214,0.13319011815252416
CUST-03897,20,Male,Seattle,At Risk,CMP-006,SMS,2025-05-12,13.27,8960,480,48,4744.48,2,170,0.05357142857142857,0.1
CUST-01126,70,Female,Chicago,Loyal,CMP-007,Email,2025-06-06,20.61,9030,630,74,17863.69,9,22,0.06976744186046512,0.11746031746031746
CUST-00145,35,Female,Houston,Loyal,CMP-001,Email,2025-01-15,18.17,8999,626,108,23076.23,7,107,0.06956328480942327,0.17252396166134185
CUST-04235,47,Male,Los Angeles,Growing,CMP-010,Display,2025-09-16,26.48,9045,179,8,1063.37,2,34,0.019789939192924266,0.0446927374301676
CUST-03405,27,Male,New York,New,CMP-002,Paid Search,2025-02-10,31.74,8855,303,24,2307.63,0,241,0.03421795595708639,0.07920792079207921
CUST-02953,22,Male,Denver,Loyal,CMP-010,Display,2025-09-16,29.15,9097,219,18,3491.37,5,148,0.02407387050676047,0.0821917808219178
CUST-00985,19,Male,Houston,Loyal,CMP-007,Email,2025-06-06,19.71,9157,598,89,15314.88,4,117,0.06530523097084198,0.1488294314381271
CUST-04377,31,Male,Atlanta,At Risk,CMP-011,Affiliate,2025-10-10,24.12,9009,221,12,914.1,2,9,0.024531024531024532,0.05429864253393665
CUST-03869,46,Male,Seattle,Growing,CMP-012,SMS,2025-11-05,11.6,8944,691,103,6612.92,1,105,0.07725849731663685,0.14905933429811866
CUST-04378,46,Male,New York,New,CMP-011,Affiliate,2025-10-10,27.44,8985,256,20,3153.33,0,123,0.028491930996104618,0.078125
CUST-02180,50,Male,Chicago,Growing,CMP-006,SMS,2025-05-12,11.22,9153,711,93,14537.74,5,87,0.0776794493608653,0.1308016877637131
CUST-00457,44,Female,Atlanta,Growing,CMP-005,Affiliate,2025-04-18,21.6,8936,300,25,3596.27,1,139,0.03357206803939123,0.08333333333333333
CUST-01516,38,Male,Denver,Growing,CMP-008,Paid Search,2025-07-14,24.65,9174,408,46,5826.94,3,73,0.04447351209941138,0.11274509803921569
CUST-02970,45,Female,Los Angeles,Loyal,CMP-008,Paid Search,2025-07-14,27.23,9145,536,71,16500.18,7,42,0.05861126298523783,0.13246268656716417
CUST-02159,44,Male,Atlanta,Growing,CMP-010,Display,2025-09-16,30.43,8998,170,9,1359.33,3,199,0.018893087352745055,0.052941176470588235
CUST-04740,18,Female,Atlanta,New,CMP-006,SMS,2025-05-12,13.41,9142,573,60,4125.92,0,171,0.06267775103915992,0.10471204188481675
CUST-02477,38,Male,Atlanta,Growing,CMP-006,SMS,2025-05-12,12.02,8877,701,92,10797.81,0,177,0.07896811986031317,0.1312410841654779
CUST-01698,53,Male,Chicago,Loyal,CMP-002,Paid Search,2025-02-10,27.8,8972,500,68,12861.97,7,204,0.05572893446277307,0.136
CUST-02000,47,Female,Seattle,At Risk,CMP-003,Social Media,2025-03-05,39.84,9019,207,10,1099.73,3,108,0.02295154673467125,0.04830917874396135
CUST-02418,18,Male,Los Angeles,Growing,CMP-010,Display,2025-09-16,36.64,8983,187,10,1162.6,0,113,0.020817098964711123,0.053475935828877004
CUST-02303,37,Male,Los Angeles,Growing,CMP-012,SMS,2025-11-05,16.83,8987,684,85,14432.4,3,43,0.07610993657505286,0.12426900584795321
CUST-00038,57,Female,Houston,Growing,CMP-008,Paid Search,2025-07-14,24.41,9164,425,44,3773.76,4,183,0.04637712789175033,0.10352941176470588
CUST-03837,40,Male,Los Angeles,Growing,CMP-005,Affiliate,2025-04-18,19.85,9081,364,31,3635.24,2,188,0.04008369122343354,0.08516483516483517
CUST-00543,36,Female,Los Angeles,New,CMP-001,Email,2025-01-15,16.12,9018,403,46,4464.43,0,227,0.044688400975826124,0.1141439205955335
CUST-04848,42,Male,Chicago,At Risk,CMP-001,Email,2025-01-15,20.94,9015,327,31,3247.82,0,61,0.03627287853577371,0.09480122324159021
CUST-04387,34,Male,Houston,At Risk,CMP-009,Social Media,2025-08-08,40.65,9039,187,9,1007.06,2,79,0.02068812921783383,0.0481283422459893
CUST-02336,39,Female,Denver,Growing,CMP-008,Paid Search,2025-07-14,34.53,9099,410,33,5361.46,1,159,0.04505989669194417,0.08048780487804878
CUST-00996,37,Non-binary,Atlanta,Growing,CMP-004,Display,2025-03-28,33.54,8986,179,12,1007.52,3,51,0.019919875361673715,0.0670391061452514
CUST-03210,31,Male,Los Angeles,New,CMP-003,Social Media,2025-03-05,29.61,9034,208,11,1162.68,0,263,0.023024131060438345,0.052884615384615384
CUST-00223,27,Male,Los Angeles,Growing,CMP-001,Email,2025-01-15,15.78,9167,488,50,3988.87,1,19,0.05323442783898767,0.10245901639344263
CUST-03707,33,Female,Atlanta,Growing,CMP-009,Social Media,2025-08-08,36.1,8975,268,20,2519.11,1,19,0.029860724233983286,0.07462686567164178
CUST-02805,50,Male,Seattle,Loyal,CMP-008,Paid Search,2025-07-14,28.27,8918,498,65,14526.75,11,147,0.05584211706660686,0.13052208835341367
CUST-01752,31,Female,Chicago,New,CMP-004,Display,2025-03-28,35.27,8853,133,4,604.03,0,225,0.015023155992318987,0.03007518796992481
CUST-03411,71,Female,Houston,Loyal,CMP-009,Social Media,2025-08-08,42.05,9127,386,31,5538.52,4,140,0.04229210036156459,0.08031088082901554
CUST-04574,45,Female,Denver,New,CMP-011,Affiliate,2025-10-10,26.08,9071,298,23,2512.94,0,260,0.03285194576121706,0.07718120805369127
CUST-01549,45,Male,Denver,Loyal,CMP-007,Email,2025-06-06,17.48,8962,654,105,16168.74,4,184,0.07297478241463959,0.16055045871559634
CUST-02913,33,Male,Chicago,Growing,CMP-004,Display,2025-03-28,34.79,9034,154,6,745.3,1,194,0.01704671241974762,0.03896103896103896
CUST-02531,63,Female,Atlanta,New,CMP-001,Email,2025-01-15,22.55,8819,416,46,6315.16,0,294,0.0471708810522735,0.11057692307692307
CUST-04980,34,Male,Houston,Growing,CMP-010,Display,2025-09-16,31.2,9158,172,10,993.72,3,47,0.018781393317318193,0.05813953488372093
CUST-01258,47,Female,Chicago,Loyal,CMP-007,Email,2025-06-06,27.91,8959,631,89,13375.15,12,112,0.07043196785355509,0.1410459587955626
CUST-02470,31,Female,New York,Growing,CMP-005,Affiliate,2025-04-18,24.99,8874,341,37,4634.06,3,189,0.038426864998873114,0.10850439882697947
CUST-00608,38,Female,Seattle,New,CMP-001,Email,2025-01-15,19.64,8978,437,37,3146.65,0,199,0.04867453775896636,0.08466819221967964
CUST-00495,33,Female,Seattle,Growing,CMP-010,Display,2025-09-16,23.43,8988,168,7,976.2,1,18,0.018691588785046728,0.041666666666666664
CUST-03554,40,Female,Atlanta,New,CMP-012,SMS,2025-11-05,13.09,8884,549,72,10032.79,0,242,0.06179648806843764,0.13114754098360656
CUST-03040,26,Non-binary,Chicago,Loyal,CMP-006,SMS,2025-05-12,12.89,8939,833,156,28691.87,8,207,0.09318715740015662,0.1872749099639856
CUST-03570,39,Female,Denver,Growing,CMP-004,Display,2025-03-28,24.74,8961,173,9,934.3,2,201,0.019305881040062492,0.05202312138728324
CUST-03526,60,Female,Denver,New,CMP-008,Paid Search,2025-07-14,25.9,9008,307,22,1843.5,0,240,0.03408081705150977,0.07166123778501629
CUST-03874,45,Male,Denver,Growing,CMP-011,Affiliate,2025-10-10,22.57,8867,326,36,3128.2,2,48,0.03676553513025826,0.11042944785276074
CUST-03940,38,Male,Houston,Loyal,CMP-008,Paid Search,2025-07-14,26.54,8852,500,80,12439.5,7,100,0.05648441030275644,0.16
CUST-01305,46,Female,Atlanta,Loyal,CMP-001,Email,2025-01-15,23.53,8975,640,97,12428.1,9,187,0.0713091922005571,0.1515625
CUST-02589,47,Female,Houston,New,CMP-003,Social Media,2025-03-05,31.6,9155,212,10,1074.85,0,121,0.023156744948115784,0.04716981132075472
CUST-04241,39,Female,New York,New,CMP-002,Paid Search,2025-02-10,30.94,8854,335,26,2203.03,0,212,0.037836006324824936,0.07761194029850746
CUST-01251,38,Female,New York,Growing,CMP-005,Affiliate,2025-04-18,21.26,9045,346,26,2149.37,3,179,0.038253178551686015,0.07514450867052024
CUST-02418,49,Female,Los Angeles,New,CMP-006,SMS,2025-05-12,12.98,8840,553,54,2962.9,0,103,0.06255656108597285,0.09764918625678119
CUST-04802,46,Female,Chicago,Growing,CMP-007,Email,2025-06-06,26.75,9053,496,69,9824.59,1,180,0.05478846791118966,0.13911290322580644
CUST-04010,61,Male,Denver,New,CMP-010,Display,2025-09-16,33.02,8871,136,3,204.07,0,135,0.015330853342351482,0.022058823529411766
CUST-04827,25,Female,Atlanta,New,CMP-002,Paid Search,2025-02-10,22.06,8960,319,22,2495.57,0,123,0.03560267857142857,0.06896551724137931
CUST-02066,33,Female,Los Angeles,Loyal,CMP-012,SMS,2025-11-05,17.29,8957,946,165,22224.95,5,20,0.10561571954895613,0.1744186046511628
CUST-01798,25,Male,Denver,New,CMP-004,Display,2025-03-28,29.41,9040,134,7,754.46,0,207,0.014823008849557522,0.05223880597014925
CUST-04787,43,Male,New York,Loyal,CMP-007,Email,2025-06-06,25.07,8941,580,96,15117.56,9,136,0.06486970137568504,0.16551724137931034
CUST-01956,20,Female,Los Angeles,New,CMP-003,Social Media,2025-03-05,38.03,8970,233,15,1575.61,0,132,0.025975473801560758,0.06437768240343347
CUST-00562,35,Female,Los Angeles,Growing,CMP-005,Affiliate,2025-04-18,24.97,8997,349,29,4406.85,2,101,0.03879070801378237,0.0830945558739255
CUST-00063,59,Female,Denver,Growing,CMP-010,Display,2025-09-16,30.14,8866,162,13,1339.89,2,79,0.018272050530115047,0.08024691358024691
CUST-03155,55,Male,Los Angeles,Loyal,CMP-001,Email,2025-01-15,20.28,8884,649,98,21121.41,10,181,0.07305267897343538,0.1510015408320493
CUST-01399,28,Male,Houston,Loyal,CMP-006,SMS,2025-05-12,15.26,8980,877,157,29540.45,2,24,0.09766146993318485,0.1790193842645382
CUST-04670,54,Female,Denver,Growing,CMP-008,Paid Search,2025-07-14,34.42,8854,384,39,4444.63,5,198,0.04337022814547097,0.1015625
CUST-01601,41,Female,Atlanta,Growing,CMP-007,Email,2025-06-06,28.67,8908,509,60,7022.76,1,63,0.057139649753030985,0.11787819253438114
CUST-03048,48,Male,Seattle,New,CMP-005,Affiliate,2025-04-18,27.09,9076,289,16,1667.39,0,167,0.03184222124283825,0.05536332179930796
CUST-00349,51,Male,New York,Growing,CMP-005,Affiliate,2025-04-18,16.63,8905,332,34,3784.17,4,173,0.03728242560359349,0.10240963855421686
CUST-02958,37,Non-binary,New York,New,CMP-011,Affiliate,2025-10-10,23.6,8945,293,25,1488.63,0,246,0.03275572945779765,0.08532423208191127
CUST-00186,27,Male,Houston,Growing,CMP-003,Social Media,2025-03-05,25.99,8915,270,26,2470.42,0,125,0.03028603477285474,0.0962962962962963
CUST-00196,25,Female,Los Angeles,New,CMP-006,SMS,2025-05-12,10.85,8999,536,64,4975.61,0,247,0.05956217357484165,0.11940298507462686
CUST-02232,61,Male,Denver,At Risk,CMP-005,Affiliate,2025-04-18,23.33,8890,237,11,890.33,1,60,0.026659167604049495,0.046413502109704644
CUST-04517,37,Male,Chicago,Growing,CMP-010,Display,2025-09-16,36.35,9020,161,7,616.17,2,173,0.017849223946784922,0.043478260869565216
CUST-04210,46,Female,New York,Growing,CMP-010,Display,2025-09-16,26.9,8923,162,9,1334.05,2,89,0.018155328925249355,0.05555555555555555
CUST-01040,34,Female,Seattle,Growing,CMP-011,Affiliate,2025-10-10,23.51,8924,286,28,3573.3,1,30,0.03204840878529807,0.0979020979020979
CUST-04438,36,Female,Atlanta,New,CMP-002,Paid Search,2025-02-10,28.28,9039,295,20,1828.4,0,206,0.032636353578935726,0.06779661016949153
CUST-00630,31,Female,Los Angeles,New,CMP-002,Paid Search,2025-02-10,21.97,9154,303,28,2287.52,0,204,0.033100284028839855,0.0924092409240924
CUST-01750,27,Female,New York,At Risk,CMP-005,Affiliate,2025-04-18,16.58,8868,222,9,767.79,0,201,0.02503382949932341,0.04054054054054054
CUST-01346,37,Non-binary,Los Angeles,Loyal,CMP-006,SMS,2025-05-12,14.46,8919,901,154,29983.62,5,177,0.10102029375490526,0.1709211986681465
CUST-03558,21,Female,New York,New,CMP-001,Email,2025-01-15,21.33,8844,387,42,2356.86,0,175,0.04375848032564451,0.10852713178294573
CUST-04382,38,Female,Houston,Loyal,CMP-011,Affiliate,2025-10-10,20.92,8943,431,71,7274.05,2,97,0.048194118304819414,0.16473317865429235
CUST-01794,34,Female,Houston,Growing,CMP-011,Affiliate,2025-10-10,18.18,8906,331,28,2617.76,2,207,0.03716595553559398,0.08459214501510574
CUST-00782,28,Female,Seattle,New,CMP-006,SMS,2025-05-12,12.52,9045,570,61,4257.66,0,111,0.06301824212271974,0.10701754385964912
CUST-03732,18,Female,Los Angeles,Growing,CMP-010,Display,2025-09-16,35.19,8928,186,13,1055.57,3,148,0.020833333333333332,0.06989247311827956
CUST-00895,28,Male,Houston,New,CMP-007,Email,2025-06-06,23.69,9008,401,45,4572.44,0,152,0.044515985790408524,0.11221945137157108
CUST-01580,56,Male,Atlanta,New,CMP-008,Paid Search,2025-07-14,28.51,8971,329,24,2411.41,0,293,0.03667372645190057,0.0729483282674772
CUST-00236,58,Female,Denver,Loyal,CMP-011,Affiliate,2025-10-10,26.37,8913,402,55,7967.32,3,136,0.04510265903736116,0.13681592039800994
CUST-00818,25,Female,New York,New,CMP-002,Paid Search,2025-02-10,33.07,9139,343,26,2761.79,0,172,0.03753145858409016,0.07580174927113703
CUST-00194,51,Female,Atlanta,At Risk,CMP-003,Social Media,2025-03-05,29.96,9053,174,7,583.01,4,12,0.019220148017231858,0.040229885057471264
CUST-00172,46,Female,Houston,Loyal,CMP-006,SMS,2025-05-12,10.94,8940,839,145,18918.39,4,60,0.09384787472035794,0.1728247914183552
CUST-00884,51,Male,Denver,Loyal,CMP-011,Affiliate,2025-10-10,18.92,9119,439,58,8283.75,8,105,0.04814124355740761,0.13211845102505695
CUST-04645,37,Female,Los Angeles,Growing,CMP-008,Paid Search,2025-07-14,37.92,9020,379,36,4685.01,1,121,0.04201773835920177,0.09498680738786279
CUST-04385,27,Male,Houston,At Risk,CMP-005,Affiliate,2025-04-18,17.58,9085,220,17,1026.58,5,59,0.024215740231150248,0.07727272727272727
CUST-02700,39,Female,New York,Growing,CMP-001,Email,2025-01-15,17.68,8873,467,61,8083.51,2,205,0.05263157894736842,0.13062098501070663
CUST-00092,33,Female,Denver,Growing,CMP-008,Paid Search,2025-07-14,34.74,8996,385,50,1750.0,2,118,0.0427967985771454,0.12987012987012986
CUST-01107,78,Male,Denver,Growing,CMP-004,Display,2025-03-28,34.81,9022,156,5,614.37,1,32,0.01729106628242075,0.03205128205128205
CUST-01360,30,Non-binary,Atlanta,At Risk,CMP-004,Display,2025-03-28,29.3,9221,109,2,182.66,5,112,0.011820843726276977,0.01834862385321101
CUST-04790,56,Male,Denver,New,CMP-012,SMS,2025-11-05,17.13,9082,571,73,5705.91,0,136,0.06287161418189827,0.12784588441331
CUST-02575,49,Female,New York,Growing,CMP-007,Email,2025-06-06,23.24,9032,477,59,9153.68,2,174,0.05281222320637732,0.12368972746331237
CUST-03883,47,Female,Houston,Loyal,CMP-002,Paid Search,2025-02-10,33.21,9069,529,69,13974.06,10,10,0.05833057668982247,0.13043478260869565
CUST-00982,60,Female,Los Angeles,Growing,CMP-001,Email,2025-01-15,22.71,8996,478,64,8322.21,0,15,0.05313472654513117,0.13389121338912133
CUST-02949,43,Female,Seattle,At Risk,CMP-005,Affiliate,2025-04-18,18.75,9063,255,15,1763.92,2,37,0.028136378682555446,0.058823529411764705
CUST-03050,28,Female,Seattle,Growing,CMP-001,Email,2025-01-15,17.14,8859,489,50,5016.48,3,7,0.055198103623433796,0.10224948875255624
CUST-03136,39,Male,Seattle,New,CMP-006,SMS,2025-05-12,10.45,8960,599,69,8463.86,0,183,0.06685267857142857,0.11519198664440734
CUST-00101,43,Male,Seattle,Growing,CMP-005,Affiliate,2025-04-18,17.93,8996,336,31,5127.49,1,168,0.037349933303690526,0.09226190476190477
CUST-02869,49,Male,Los Angeles,Growing,CMP-011,Affiliate,2025-10-10,29.25,9026,347,31,2799.96,1,182,0.03844449368491026,0.0893371757925072
CUST-02266,48,Female,New York,New,CMP-005,Affiliate,2025-04-18,17.19,9078,292,23,2376.57,0,267,0.03216567525886759,0.07876712328767123
CUST-01206,24,Female,Houston,New,CMP-004,Display,2025-03-28,32.1,9013,131,4,263.51,0,189,0.014534561189393098,0.030534351145038167
CUST-01135,43,Male,Los Angeles,New,CMP-008,Paid Search,2025-07-14,35.77,9077,310,23,2796.54,0,363,0.034152252947008924,0.07419354838709677
CUST-04957,35,Female,Los Angeles,Loyal,CMP-008,Paid Search,2025-07-14,25.03,9070,503,73,16227.62,6,211,0.05545755237045204,0.14512922465208747
CUST-04754,63,Male,Seattle,At Risk,CMP-001,Email,2025-01-15,16.01,9241,374,34,2513.73,1,78,0.040471810410128775,0.09090909090909091
CUST-02115,52,Male,New York,Growing,CMP-002,Paid Search,2025-02-10,28.06,8858,358,38,4670.21,1,197,0.04041544366674193,0.10614525139664804
CUST-03468,48,Female,Houston,New,CMP-003,Social Media,2025-03-05,35.83,9069,213,12,1069.95,0,143,0.023486602712537216,0.056338028169014086
CUST-01471,23,Female,Denver,Growing,CMP-010,Display,2025-09-16,22.93,9061,182,14,2760.44,0,160,0.020086083213773313,0.07692307692307693
CUST-03085,45,Male,Los Angeles,At Risk,CMP-003,Social Media,2025-03-05,34.11,9121,201,10,666.43,4,114,0.022037057340203926,0.04975124378109453
CUST-01865,39,Female,Houston,Loyal,CMP-012,SMS,2025-11-05,11.72,8886,907,143,17848.74,12,64,0.10207067296871483,0.15766262403528114
CUST-01507,54,Male,Seattle,New,CMP-006,SMS,2025-05-12,15.47,9007,597,60,6894.56,0,156,0.06628178083712669,0.10050251256281408
CUST-01132,28,Male,Denver,New,CMP-012,SMS,2025-11-05,11.79,8970,592,70,6954.12,0,269,0.06599777034559644,0.11824324324324324
CUST-01783,36,Female,Atlanta,At Risk,CMP-003,Social Media,2025-03-05,38.91,8981,194,10,1356.01,6,11,0.021601158000222692,0.05154639175257732
CUST-02148,18,Male,Atlanta,At Risk,CMP-006,SMS,2025-05-12,14.71,8937,559,51,6374.88,2,184,0.06254895378762448,0.09123434704830054
CUST-04083,38,Female,Houston,New,CMP-002,Paid Search,2025-02-10,32.36,8953,334,23,2675.43,0,219,0.03730593097285826,0.0688622754491018
CUST-02660,47,Female,Los Angeles,Loyal,CMP-011,Affiliate,2025-10-10,28.73,8919,406,56,10892.62,9,182,0.04552079829577307,0.13793103448275862
CUST-00140,49,Female,Chicago,New,CMP-008,Paid Search,2025-07-14,33.48,8956,316,23,2739.0,0,329,0.03528360875390799,0.07278481012658228
CUST-00680,41,Female,Los Angeles,New,CMP-001,Email,2025-01-15,18.85,9014,373,32,4052.85,0,247,0.04138007543820724,0.08579088471849866
CUST-02338,54,Female,Denver,Loyal,CMP-009,Social Media,2025-08-08,44.35,9053,386,38,6805.75,9,163,0.04263779962443389,0.09844559585492228
CUST-04444,42,Female,New York,Growing,CMP-011,Affiliate,2025-10-10,27.63,9070,348,38,3580.97,1,158,0.03836824696802646,0.10919540229885058
CUST-03019,23,Female,Atlanta,Growing,CMP-009,Social Media,2025-08-08,39.01,8966,279,21,2093.86,1,18,0.031117555208565694,0.07526881720430108
CUST-04876,36,Female,Chicago,At Risk,CMP-010,Display,2025-09-16,28.89,8984,103,6,627.2,3,82,0.011464826357969724,0.05825242718446602
CUST-04590,38,Male,Atlanta,Loyal,CMP-004,Display,2025-03-28,36.19,8879,186,7,982.4,7,218,0.020948304989300597,0.03763440860215054
CUST-02053,32,Male,Chicago,New,CMP-006,SMS,2025-05-12,10.57,9043,546,67,8964.32,0,322,0.06037819307751852,0.1227106227106227
CUST-00532,18,Male,Denver,Growing,CMP-011,Affiliate,2025-10-10,29.0,9150,342,31,4502.97,0,199,0.037377049180327866,0.09064327485380116
CUST-01437,35,Female,Atlanta,Loyal,CMP-008,Paid Search,2025-07-14,32.12,9121,485,61,6981.11,5,78,0.05317399407959653,0.12577319587628866
CUST-02083,18,Male,Los Angeles,Growing,CMP-008,Paid Search,2025-07-14,31.94,9076,397,48,4327.58,3,196,0.04374173644777435,0.12090680100755667
CUST-01784,50,Female,Chicago,At Risk,CMP-010,Display,2025-09-16,26.23,8949,134,4,234.52,3,68,0.014973740082690803,0.029850746268656716
CUST-04672,46,Male,Houston,Loyal,CMP-008,Paid Search,2025-07-14,28.82,9080,486,67,12661.01,9,10,0.053524229074889865,0.13786008230452676
CUST-00714,39,Female,Seattle,New,CMP-002,Paid Search,2025-02-10,25.99,8924,306,34,4403.24,0,158,0.03428955625280143,0.1111111111111111
CUST-00654,25,Male,Denver,New,CMP-003,Social Media,2025-03-05,39.83,9116,221,14,1289.43,0,205,0.02424308907415533,0.06334841628959276
CUST-03441,29,Female,Los Angeles,Loyal,CMP-010,Display,2025-09-16,31.42,8981,197,14,2227.76,13,105,0.02193519652599933,0.07106598984771574
CUST-02315,42,Female,Los Angeles,At Risk,CMP-003,Social Media,2025-03-05,34.53,9130,174,5,457.06,2,217,0.019058050383351587,0.028735632183908046
CUST-00305,31,Male,Los Angeles,New,CMP-008,Paid Search,2025-07-14,32.27,9009,339,38,4657.4,0,205,0.03762903762903763,0.11209439528023599
CUST-02985,21,Female,Denver,New,CMP-006,SMS,2025-05-12,9.65,8898,561,52,4839.81,0,339,0.06304787592717465,0.09269162210338681
CUST-04656,18,Male,New York,Loyal,CMP-008,Paid Search,2025-07-14,38.06,8978,500,73,12825.7,9,216,0.05569169079973268,0.146
CUST-00880,35,Male,Chicago,New,CMP-003,Social Media,2025-03-05,39.66,9004,225,6,598.31,0,272,0.02498889382496668,0.02666666666666667
CUST-02121,21,Female,Seattle,New,CMP-004,Display,2025-03-28,33.43,9061,159,11,703.15,0,353,0.017547732038406358,0.06918238993710692
CUST-03630,46,Male,Seattle,At Risk,CMP-009,Social Media,2025-08-08,40.41,8957,198,8,900.33,4,124,0.022105615719548957,0.04040404040404041
CUST-04401,27,Male,New York,Loyal,CMP-003,Social Media,2025-03-05,34.42,8973,342,28,4794.97,5,180,0.03811434302908726,0.08187134502923976
CUST-00602,53,Female,Houston,At Risk,CMP-004,Display,2025-03-28,28.5,9051,123,3,243.34,4,204,0.01358965860125953,0.024390243902439025
CUST-00687,71,Female,Seattle,Loyal,CMP-012,SMS,2025-11-05,14.03,9092,946,164,21430.6,8,148,0.10404751429828421,0.1733615221987315
CUST-02845,26,Male,Atlanta,New,CMP-002,Paid Search,2025-02-10,21.87,8992,303,17,1435.28,0,180,0.03369661921708185,0.056105610561056105
CUST-03390,18,Non-binary,Los Angeles,At Risk,CMP-007,Email,2025-06-06,22.89,8967,334,25,1395.16,2,120,0.03724768595962975,0.0748502994011976
CUST-02530,21,Male,New York,New,CMP-002,Paid Search,2025-02-10,31.54,9039,308,21,1562.9,0,307,0.03407456577054984,0.06818181818181818
CUST-02576,41,Male,Atlanta,New,CMP-009,Social Media,2025-08-08,36.54,8953,223,19,1499.08,0,331,0.024907852116608956,0.08520179372197309
CUST-03336,18,Female,Seattle,At Risk,CMP-002,Paid Search,2025-02-10,28.1,9008,268,25,1844.13,1,94,0.02975133214920071,0.09328358208955224
CUST-03129,37,Female,Atlanta,Loyal,CMP-007,Email,2025-06-06,20.58,9022,583,97,20299.73,4,137,0.0646198182221237,0.16638078902229847
CUST-04264,21,Female,Houston,At Risk,CMP-006,SMS,2025-05-12,10.69,8962,465,42,4073.37,5,69,0.0518857397902254,0.09032258064516129
CUST-04519,36,Male,Atlanta,New,CMP-009,Social Media,2025-08-08,42.03,8999,235,11,872.76,0,178,0.02611401266807423,0.04680851063829787
CUST-00364,35,Female,New York,At Risk,CMP-001,Email,2025-01-15,19.29,9027,331,22,1162.25,4,16,0.036667774454414534,0.06646525679758308
CUST-00628,45,Female,Denver,Growing,CMP-007,Email,2025-06-06,17.55,9140,517,62,6009.52,1,171,0.056564551422319476,0.11992263056092843
CUST-03656,41,Female,New York,Loyal,CMP-007,Email,2025-06-06,26.01,9078,621,92,19682.38,3,207,0.06840713813615333,0.14814814814814814
CUST-04173,30,Female,Seattle,At Risk,CMP-003,Social Media,2025-03-05,30.12,9121,210,9,885.09,4,48,0.023023791250959325,0.04285714285714286
CUST-01953,19,Female,Seattle,Growing,CMP-004,Display,2025-03-28,30.24,8924,147,3,355.79,0,151,0.016472433886149707,0.02040816326530612
CUST-04328,58,Female,Los Angeles,Loyal,CMP-009,Social Media,2025-08-08,41.45,9055,349,23,3649.11,10,213,0.03854224185532855,0.0659025787965616
CUST-02164,32,Female,Los Angeles,Loyal,CMP-007,Email,2025-06-06,17.73,9028,609,102,20663.94,5,161,0.06745680106335844,0.16748768472906403
CUST-03164,18,Male,Denver,Loyal,CMP-007,Email,2025-06-06,17.47,8875,627,113,17905.78,3,114,0.07064788732394366,0.18022328548644337
CUST-00135,64,Male,Houston,At Risk,CMP-012,SMS,2025-11-05,11.5,9035,489,46,6009.23,3,31,0.054122855561704486,0.09406952965235174
CUST-04530,57,Male,New York,Loyal,CMP-005,Affiliate,2025-04-18,23.63,9091,458,59,9581.66,3,16,0.05037949620503795,0.12882096069868995
CUST-02177,61,Male,Seattle,New,CMP-011,Affiliate,2025-10-10,26.59,8918,279,18,1422.81,0,264,0.031285041489123123,0.06451612903225806
CUST-01956,44,Female,New York,New,CMP-012,SMS,2025-11-05,13.31,8972,609,68,3592.29,0,319,0.06787784217565761,0.1116584564860427
CUST-01779,49,Male,Atlanta,At Risk,CMP-007,Email,2025-06-06,26.91,9074,320,24,2252.8,1,122,0.03526559400484902,0.075
CUST-04192,47,Male,Atlanta,At Risk,CMP-003,Social Media,2025-03-05,41.93,9117,217,13,1049.53,1,63,0.023801689152133376,0.059907834101382486
CUST-02335,51,Female,New York,At Risk,CMP-006,SMS,2025-05-12,10.38,8944,484,37,2444.36,3,88,0.05411449016100179,0.07644628099173553
CUST-02706,25,Male,Chicago,New,CMP-001,Email,2025-01-15,22.53,8921,413,41,4843.61,0,136,0.04629525837910548,0.09927360774818401
CUST-02944,57,Male,Chicago,Growing,CMP-009,Social Media,2025-08-08,39.16,9000,252,22,2900.49,0,207,0.028,0.0873015873015873
CUST-00025,47,Female,Denver,Loyal,CMP-004,Display,2025-03-28,33.29,9037,221,9,1277.38,8,49,0.024455018258271552,0.04072398190045249
CUST-02169,37,Female,Atlanta,Loyal,CMP-012,SMS,2025-11-05,15.71,9056,890,144,24603.93,11,171,0.0982773851590106,0.16179775280898875
CUST-03198,18,Female,Denver,New,CMP-008,Paid Search,2025-07-14,36.67,9004,340,23,2257.99,0,127,0.037760995113282986,0.06764705882352941
CUST-03162,38,Non-binary,Denver,Growing,CMP-006,SMS,2025-05-12,12.25,9000,664,88,13294.4,2,87,0.07377777777777778,0.13253012048192772
CUST-01412,52,Female,Los Angeles,New,CMP-003,Social Media,2025-03-05,33.57,8971,220,13,1347.57,0,261,0.024523464496711625,0.05909090909090909
